,PRC,BDR,SFA,BDA,ELY,GRG,CFT,PRV,PPM,IPM
2100,169000000,1.0,24,12,900,1,1,3,7040000,836120
2101,305000000,2.0,84,36,1300,1,1,3,3630000,1510000
2102,169000000,1.0,24,12,900,1,1,3,7040000,836120
2103,169000000,1.0,24,12,900,1,1,3,7040000,836120
2104,135000000,2.0,50,36,1300,1,1,3,2700000,667910
2105,655000000,2.0,90,70,1300,1,1,3,7280000,3240000
2106,750000000,2.0,105,70,1300,1,1,3,7140000,3710000
2107,800000000,3.0,108,76,1300,1,1,3,7410000,3960000
2108,785000000,2.0,108,50,1300,1,1,3,7270000,3880000
2111,400000000,2.0,84,36,1300,0,1,3,4760000,1980000
2116,655000000,3.0,75,55,2200,1,1,3,8730000,3240000
2117,450000000,2.0,72,36,1300,1,0,3,6250000,2230000
2118,305000000,2.0,84,36,1300,1,1,3,3630000,1510000
2119,580000000,2.0,96,74,2200,1,0,3,6040000,2870000
2120,299000000,2.0,60,30,1300,1,1,3,4980000,1480000
2121,730000000,3.0,105,70,1300,1,1,3,6950000,3610000
2122,305000000,2.0,84,36,1300,1,1,3,3630000,1510000
2123,460000000,2.0,65,40,1300,1,1,3,7080000,2280000
2124,357000000,2.0,72,36,1300,1,1,3,4960000,1770000
2125,550000000,2.0,81,60,1300,1,1,3,6790000,2720000
2126,690000000,3.0,96,70,1300,1,1,3,7190000,3410000
2127,265000000,2.0,50,36,1300,0,1,3,5300000,1310000
2128,225000000,2.0,50,36,1300,0,1,3,4500000,1110000
2129,670000000,3.0,97,70,1300,1,1,3,6910000,3310000
2130,670000000,3.0,92,70,1300,1,1,3,7280000,3310000
2131,479000000,2.0,72,36,1300,1,1,3,6650000,2370000
2133,175000000,1.0,50,28,1300,0,1,3,3500000,865810
2134,558000000,2.0,84,45,1300,1,1,3,6650000,2760000
2135,168000000,2.0,60,26,1300,1,0,3,2800000,831170
2136,730000000,3.0,105,70,1300,1,1,3,6950000,3610000
2137,690000000,3.0,96,70,1300,1,1,3,7190000,3410000
2138,335000000,2.0,60,36,1300,1,1,3,5580000,1660000
2139,367000000,2.0,72,38,2200,1,1,3,5100000,1820000
2140,298000000,2.0,60,30,1300,1,1,3,4970000,1470000
2141,295000000,2.0,60,30,1300,1,1,3,4920000,1460000
2142,250000000,2.0,70,50,1300,1,1,3,3570000,1240000
2143,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2144,444000000,2.0,66,36,1300,1,1,3,6730000,2200000
2145,280000000,2.0,70,50,1300,1,1,3,4000000,1390000
2146,552000000,3.0,58,54,1300,1,1,3,9520000,2730000
2148,778000000,3.0,81,64,1300,0,1,3,9600000,3850000
2149,380000000,2.0,72,36,1300,1,1,3,5280000,1880000
2150,730000000,2.0,90,76,1300,1,1,3,8109999,3610000
2151,500000000,2.0,72,45,1300,1,1,3,6940000,2470000
2153,730000000,2.0,90,76,1300,1,1,3,8109999,3610000
2159,550000000,2.0,81,60,1300,1,1,3,6790000,2720000
2160,785000000,2.0,108,50,1300,1,0,3,7270000,3880000
2161,795000000,3.0,115,76,2200,0,1,3,6310000,3930000
2162,550000000,3.0,72,69,2200,1,2,3,7640000,2720000
2163,791000000,3.0,45,50,2200,1,2,3,15905000,3910000
2168,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2171,459000000,2.0,76,45,1300,1,1,3,6050000,2270000
2172,459000000,2.0,76,45,1300,1,1,3,6040000,2270000
2174,458000000,2.0,76,45,1300,1,1,3,6040000,2270000
2175,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2176,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2177,459000000,2.0,76,45,1300,1,1,3,6050000,2270000
2178,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2179,459000000,2.0,76,45,1300,1,1,3,6050000,2270000
2182,459000000,2.0,76,45,1300,1,1,3,6050000,2280000
2183,458000000,2.0,76,45,1300,0,1,3,6040000,2270000
2184,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2185,459000000,2.0,76,45,1300,1,1,3,6040000,2270000
2186,459000000,2.0,76,45,1300,1,1,3,6040000,2270000
2187,458000000,2.0,76,45,1300,1,1,3,6040000,2270000
2188,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2189,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2190,459000000,2.0,76,45,1300,1,1,3,6050000,2270000
2191,459000000,2.0,76,45,1300,1,1,3,6050000,2270000
2193,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2194,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2195,459000000,2.0,76,45,1300,1,1,3,6050000,2280000
2196,459000000,2.0,76,45,1300,0,1,3,6050000,2270000
2231,459000000,2.0,76,45,1300,1,1,3,6040000,2270000
2308,459000000,2.0,76,45,1300,1,1,3,6050000,2270000
2309,459000000,2.0,76,45,1300,1,1,3,6050000,2270000
2311,459000000,2.0,76,45,1300,0,1,3,6040000,2270000
2312,459000000,2.0,76,45,1300,1,1,3,6050000,2270000
2313,459000000,2.0,76,45,1300,1,1,3,6040000,2270000
2316,370000000,2.0,30,36,1300,1,1,3,12330000,1830000
2317,300000000,2.0,60,36,1300,0,1,3,5000000,1480000
2318,735000000,2.0,90,65,2200,0,0,3,8170000,3640000
2319,542000000,2.0,72,51,1300,0,1,3,7530000,2680000
2320,155000000,2.0,60,30,1300,1,1,3,2580000,766860
2321,187000000,2.0,60,37,1300,1,0,3,3120000,925170
2322,465000000,2.0,72,45,1300,1,1,3,6460000,2300000
2323,800000000,3.0,108,76,1300,1,1,3,7410000,3960000
2324,185000000,2.0,50,30,1300,1,1,3,3700000,915280
2325,507000000,2.0,54,36,1300,1,1,3,9390000,2510000
2326,500000000,3.0,58,60,2200,0,1,3,8620000,2470000
2327,725000000,3.0,70,63,1300,1,1,3,10360000,3590000
2328,320000000,2.0,60,40,1300,1,1,3,5330000,1580000
2330,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2331,569000000,2.0,97,38,1300,1,1,3,5870000,2820000
2332,419000000,2.0,81,38,1300,1,1,3,5170000,2069999
2333,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2336,175000000,1.0,50,28,1300,0,1,3,3500000,865810
2337,358000000,2.0,75,36,1300,1,1,3,4780000,1770000
2338,469000000,2.0,72,45,1300,1,1,3,6510000,2320000
2339,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2340,537000000,2.0,60,36,1300,1,1,3,8950000,2660000
2341,215000000,2.0,50,36,1300,0,1,3,4300000,1060000
2342,230000000,2.0,56,36,1300,1,1,3,4110000,1140000
2343,468000000,2.0,76,36,1300,1,1,3,6160000,2320000
2344,710000000,3.0,88,55,2200,1,1,3,8070000,3510000
2346,800000000,2.0,90,60,2200,1,0,3,8890000,3960000
2347,735000000,2.0,90,47,2200,1,0,3,8170000,3640000
2348,695000000,2.0,90,42,2200,1,1,3,7720000,3440000
2349,663000000,2.0,90,36,1300,1,1,3,7370000,3280000
2350,425000000,2.0,60,30,1300,1,0,3,7090000,2100000
2351,324000000,2.0,66,36,1300,0,1,3,4910000,1600000
2352,655000000,3.0,75,55,2200,0,1,3,8730000,3240000
2354,655000000,3.0,75,55,2200,0,1,3,8730000,3240000
2355,515000000,2.0,115,36,1300,1,1,3,2700000,2550000
2356,710000000,3.0,101,70,1300,1,1,3,7030000,3510000
2357,549000000,2.0,72,38,1300,1,1,3,7620000,2720000
2358,650000000,2.0,115,50,1300,1,1,3,2480000,3220000
2359,140000000,2.0,100,29,1300,1,1,3,1400000,692640
2361,149000000,2.0,60,36,1300,1,1,3,2480000,737170
2362,597000000,3.0,60,54,1300,1,1,3,9950000,2950000
2363,190000000,4.0,115,76,2200,1,1,3,1140000,940020
2364,675000000,2.0,70,42,1300,1,1,3,9650000,3340000
2365,270000000,2.0,90,45,1300,0,1,3,3000000,1340000
2366,675000000,3.0,63,70,2200,1,1,3,10710000,3340000
2367,599000000,2.0,74,45,1300,1,1,3,8090000,2960000
2368,500000000,2.0,74,45,1300,1,1,3,6760000,2470000
2369,168000000,2.0,60,29,1300,1,1,3,2800000,831170
2370,500000000,2.0,60,50,1300,1,1,3,8330000,2470000
2371,673000000,3.0,66,54,1300,0,1,3,10200000,3330000
2372,552000000,2.0,70,42,1300,1,1,3,7890000,2730000
2373,675000000,3.0,63,70,2200,1,1,3,10710000,3340000
2376,419000000,2.0,81,38,1300,1,1,3,5170000,2069999
2382,532000000,2.0,63,42,1300,1,1,3,8440000,2630000
2383,532000000,2.0,63,42,1300,1,1,3,8440000,2630000
2384,552000000,2.0,70,42,1300,1,1,3,7890000,2730000
2385,670000000,3.0,92,70,1300,1,1,3,7280000,3310000
2387,552000000,2.0,72,40,1300,1,1,3,7680000,2730000
2388,365000000,2.0,60,33,1300,1,1,3,6080000,1810000
2389,710000000,3.0,88,55,2200,1,1,3,8070000,3510000
2390,185000000,2.0,40,30,900,0,1,3,4620000,915280
2391,460000000,2.0,72,45,1300,1,1,3,6390000,2280000
2392,519000000,2.0,84,36,1300,1,1,3,6180000,2570000
2393,130000000,2.0,50,30,900,1,1,3,2600000,643170
2395,600000000,2.0,84,42,2200,1,0,3,7140000,2970000
2396,459000000,2.0,72,30,1300,1,1,3,6390000,2280000
2398,625000000,2.0,61,45,1300,1,1,3,10250000,3090000
2399,325000000,2.0,72,36,1300,1,1,3,4510000,1610000
2400,325000000,2.0,72,36,1300,1,1,3,4510000,1610000
2401,370000000,2.0,72,36,1300,1,1,3,5140000,1830000
2402,470000000,2.0,115,60,1300,1,1,3,3920000,2330000
2403,480000000,2.0,115,60,1300,1,1,3,4000000,2370000
2404,470000000,2.0,115,60,1300,1,1,3,3920000,2330000
2405,470000000,2.0,115,60,1300,1,1,3,3920000,2330000
2406,175000000,1.0,50,28,1300,1,1,3,3500000,865810
2407,462000000,2.0,77,45,1300,1,1,3,6000000,2290000
2408,576000000,3.0,74,53,1300,1,1,3,7780000,2850000
2409,378000000,2.0,66,38,1300,1,1,3,5730000,1870000
2412,580000000,2.0,84,48,1300,1,1,3,6900000,2870000
2413,740000000,2.0,110,60,1300,1,1,3,6730000,3660000
2416,439000000,2.0,72,38,1300,1,1,3,6100000,2170000
2419,622000000,3.0,78,65,2200,1,1,3,7980000,3080000
2420,622000000,3.0,78,65,2200,1,1,3,7980000,3080000
2421,622000000,3.0,78,65,2200,1,1,3,7980000,3080000
2422,556000000,2.0,75,42,1300,1,1,3,7410000,2750000
2425,460000000,2.0,72,38,1300,1,1,3,6390000,2280000
2427,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2428,481000000,2.0,66,50,1300,1,1,3,7290000,2380000
2431,500000000,2.0,74,45,1300,1,1,3,6760000,2470000
2432,130000000,2.0,50,36,1300,1,1,3,2600000,643170
2433,396000000,2.0,84,45,1300,1,1,3,4710000,1960000
2434,750000000,2.0,115,38,1300,1,1,3,6250000,3710000
2435,640000000,2.0,69,45,2200,1,1,3,9280000,3170000
2436,158000000,2.0,60,29,1300,1,1,3,2630000,781700
2437,200000000,1.0,60,23,1300,1,1,3,3330000,989490
2438,195000000,2.0,60,30,1300,1,1,3,3250000,964750
2441,449000000,2.0,90,38,1300,1,1,3,4990000,2220000
2442,130000000,2.0,70,45,1300,1,3,3,1860000,643170
2443,187000000,1.0,60,22,1300,1,0,3,3130000,929130
2445,567000000,2.0,104,36,1300,1,1,3,5450000,2810000
2446,399000000,2.0,72,45,1300,1,1,3,5540000,1970000
2447,500000000,2.0,90,54,1300,1,1,3,5560000,2470000
2450,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2451,450000000,3.0,60,36,1300,1,1,3,7500000,2230000
2452,480000000,2.0,66,40,1300,1,1,3,7270000,2370000
2453,480000000,2.0,66,40,1300,1,1,3,7270000,2370000
2455,245000000,2.0,58,36,1300,1,1,3,4220000,1210000
2456,350000000,2.0,70,36,1300,1,1,3,5000000,1730000
2457,499000000,2.0,66,45,1300,1,1,3,7560000,2470000
2458,475000000,2.0,63,38,1300,1,1,3,7550000,2350000
2459,776000000,3.0,68,70,2200,1,1,3,11420000,3840000
2460,474000000,2.0,72,40,1300,0,1,3,6590000,2350000
2462,750000000,2.0,78,65,2200,0,1,3,9620000,3710000
2463,320000000,2.0,60,36,1300,1,1,3,5330000,1580000
2464,400000000,2.0,72,36,1300,1,1,3,5560000,1980000
2466,425000000,2.0,60,45,1300,1,1,3,7080000,2100000
2467,378000000,2.0,84,40,1300,1,0,3,4500000,1870000
2468,200000000,2.0,50,36,1300,1,1,3,4000000,989490
2469,650000000,2.0,112,70,1300,1,1,3,5800000,3220000
2470,550000000,2.0,72,50,1300,1,1,3,7640000,2720000
2471,720000000,2.0,115,38,1300,0,1,3,6000000,3560000
2473,502000000,2.0,76,38,1300,1,1,3,6610000,2490000
2474,550000000,3.0,115,76,1300,0,1,3,3400000,2720000
2475,650000000,3.0,115,76,1300,1,1,3,5420000,3220000
2476,368000000,2.0,89,38,1300,1,1,3,4139999,1820000
2477,500000000,2.0,72,45,1300,1,1,3,6940000,2470000
2478,345000000,2.0,45,36,1300,1,1,3,7670000,1710000
2479,350000000,2.0,64,60,1300,1,1,3,5470000,1730000
2480,485000000,2.0,50,36,1300,1,1,3,9700000,2400000
2481,195000000,2.0,50,36,1300,1,1,3,3900000,964750
2482,459000000,2.0,81,38,1300,1,1,3,5670000,2270000
2483,459000000,2.0,81,38,1300,1,1,3,5670000,2270000
2484,180000000,2.0,60,27,1300,1,1,3,3000000,890540
2485,459000000,2.0,81,38,1300,1,1,3,5670000,2270000
2486,459000000,2.0,81,38,1300,1,1,3,5670000,2270000
2487,459000000,2.0,81,38,1300,1,1,3,5670000,2270000
2488,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2489,758000000,2.0,102,38,1300,1,1,3,7430000,3750000
2490,459000000,2.0,81,38,1300,1,1,3,5670000,2270000
2491,265000000,2.0,60,30,1300,1,1,3,4420000,1310000
2494,195000000,2.0,50,36,1300,1,1,3,3900000,964750
2495,695000000,2.0,96,60,900,1,1,3,7240000,3440000
2497,650000000,3.0,90,70,1300,1,1,3,7220000,3220000
2499,144000000,2.0,60,27,1300,0,1,3,2400000,712430
2500,510000000,2.0,60,50,1300,1,1,3,8500000,2520000
2501,750000000,3.0,60,76,1300,1,1,3,12500000,3710000
2502,750000000,3.0,60,76,1300,1,1,3,12500000,3710000
2503,750000000,3.0,60,76,1300,1,1,3,12500000,3710000
2504,575000000,2.0,60,40,1300,1,1,3,9580000,2840000
2505,608000000,2.0,56,50,2200,1,1,3,10860000,3010000
2506,240000000,2.0,84,45,1300,1,1,3,2860000,1190000
2507,670000000,3.0,78,60,1300,1,1,3,8590000,3310000
2508,570000000,3.0,66,60,1300,1,1,3,8640000,2820000
2509,650000000,3.0,115,76,1300,1,1,3,5420000,3220000
2510,430000000,3.0,108,76,1300,0,1,3,3980000,2130000
2513,255000000,2.0,50,36,1300,1,1,3,5100000,1260000
2514,800000000,3.0,115,76,2200,0,1,3,6670000,3960000
2515,670000000,3.0,78,60,1300,1,1,3,8590000,3310000
2518,385000000,2.0,50,76,1300,1,1,3,7700000,1900000
2519,470000000,2.0,73,36,1300,1,1,3,6440000,2330000
2520,375000000,2.0,84,36,1300,1,1,3,4460000,1860000
2521,450000000,2.0,84,38,1300,1,1,3,5360000,2230000
2522,780000000,3.0,84,54,1300,1,1,3,9290000,3860000
2523,385000000,2.0,72,45,1300,1,1,3,5350000,1900000
2524,267000000,2.0,50,36,1300,0,1,3,5340000,1320000
2526,265000000,2.0,50,36,1300,0,1,3,5300000,1310000
2527,258000000,2.0,60,36,1300,0,1,3,4300000,1280000
2528,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2529,175000000,1.0,50,28,1300,0,1,3,3500000,865810
2532,400000000,2.0,84,45,1300,1,1,3,4760000,1980000
2533,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2534,198000000,2.0,50,36,1300,0,1,3,3960000,979600
2535,550000000,2.0,70,45,2200,1,1,3,7860000,2720000
2536,198000000,2.0,50,36,1300,0,1,3,3960000,979600
2537,760000000,3.0,66,70,2200,1,1,3,11520000,3760000
2539,793000000,3.0,70,70,2200,0,1,3,11330000,3930000
2540,585000000,2.0,72,45,1300,1,1,3,8119999,2890000
2541,290000000,3.0,60,50,1300,1,1,3,4830000,1430000
2542,645000000,2.0,60,40,1300,1,1,3,10750000,3190000
2543,258000000,2.0,60,36,1300,1,1,3,4300000,1280000
2545,205000000,2.0,60,27,1300,1,1,3,3420000,1010000
2547,799000000,2.0,54,70,1300,1,1,3,14800000,3950000
2548,569000000,2.0,97,36,1300,1,1,3,5870000,2820000
2549,720000000,3.0,115,38,2200,1,1,3,6000000,3560000
2550,566000000,2.0,84,42,2200,1,1,3,6750000,2800000
2553,800000000,3.0,100,76,1300,1,1,3,8000000,3960000
2554,607000000,2.0,100,38,1300,1,0,3,6080000,3010000
2555,650000000,3.0,90,70,1300,0,1,3,7220000,3220000
2556,320000000,2.0,84,36,1300,1,1,3,3810000,1580000
2557,560000000,2.0,74,55,1300,1,1,3,7570000,2770000
2559,550000000,2.0,72,55,1300,1,1,3,7640000,2720000
2560,600000000,3.0,90,72,2200,1,1,3,6670000,2970000
2561,255000000,2.0,50,36,1300,0,1,3,5100000,1260000
2562,265000000,2.0,50,36,1300,0,1,3,5300000,1310000
2563,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2564,515000000,2.0,74,45,1300,1,1,3,6970000,2550000
2565,399000000,2.0,76,45,1300,1,1,3,5250000,1970000
2566,730000000,2.0,90,76,1300,1,1,3,8109999,3610000
2567,459000000,2.0,84,48,1300,1,1,3,5470000,2270000
2568,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2569,566000000,2.0,84,42,2200,1,1,3,6750000,2800000
2570,720000000,3.0,72,60,1300,1,1,3,10000000,3560000
2572,695000000,2.0,72,50,1300,1,1,3,9650000,3440000
2573,168000000,1.0,60,22,1300,1,1,3,2800000,831170
2574,435000000,3.0,72,65,1300,1,1,3,6040000,2150000
2576,785000000,3.0,108,76,1300,1,1,3,7270000,3880000
2577,800000000,2.0,83,45,1300,1,1,3,9640000,3960000
2578,445000000,2.0,45,27,1300,1,1,3,9890000,2200000
2579,675000000,2.0,72,65,1300,1,1,3,9380000,3340000
2580,400000000,2.0,60,30,1300,1,0,3,6670000,1980000
2581,578000000,2.0,72,48,1300,1,0,3,8029999,2860000
2582,785000000,3.0,66,76,2200,1,1,3,11910000,3890000
2583,400000000,2.0,30,60,1300,1,0,3,13330000,1980000
2584,515000000,3.0,72,76,2200,0,1,3,7150000,2550000
2586,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2587,255000000,2.0,50,36,1300,1,1,3,5100000,1260000
2588,345000000,2.0,60,30,1300,0,1,3,5750000,1710000
2589,475000000,2.0,54,36,1300,1,1,3,8800000,2350000
2590,550000000,2.0,63,40,1300,1,1,3,8730000,2720000
2591,345000000,2.0,60,30,1300,0,1,3,5750000,1710000
2592,600000000,3.0,60,70,1300,1,1,3,10000000,2970000
2593,475000000,2.0,54,36,1300,0,1,3,8800000,2350000
2594,175000000,2.0,50,36,1300,0,1,3,3500000,865810
2595,175000000,2.0,50,36,1300,0,1,3,3500000,865810
2596,566000000,2.0,84,42,2200,1,1,3,6750000,2810000
2597,165000000,1.0,50,28,1300,0,1,3,3300000,816330
2598,144000000,2.0,60,27,1300,0,1,3,2400000,712430
2599,168000000,2.0,60,30,1300,1,1,3,2800000,831170
2600,195000000,2.0,50,36,1300,0,1,3,3900000,964750
2603,250000000,2.0,62,42,1300,1,1,3,4030000,1240000
2607,240000000,2.0,60,30,1300,1,1,3,4000000,1190000
2608,240000000,2.0,60,30,1300,1,1,3,4000000,1190000
2609,525000000,2.0,45,76,2200,1,1,3,11670000,2600000
2610,567000000,2.0,84,42,2200,1,1,3,6750000,2810000
2611,488000000,2.0,60,35,2200,1,1,3,8130000,2410000
2612,690000000,2.0,72,55,1300,1,0,3,9580000,3410000
2613,475000000,2.0,78,40,1300,1,1,3,6090000,2350000
2614,570000000,2.0,82,60,1300,1,1,3,6950000,2820000
2615,495000000,2.0,84,50,1300,1,1,3,5890000,2450000
2618,600000000,2.0,72,45,1300,1,1,3,8330000,2970000
2620,255000000,2.0,72,36,1300,1,0,3,3540000,1260000
2621,385000000,3.0,70,75,1300,0,1,3,5500000,1900000
2622,525000000,3.0,100,76,1300,1,1,3,5250000,2600000
2623,550000000,4.0,115,76,1300,1,1,3,3400000,2720000
2624,750000000,2.0,102,76,2200,1,1,3,7350000,3710000
2625,695000000,3.0,90,76,1300,0,1,3,7720000,3440000
2626,800000000,3.0,89,53,1300,1,1,3,8990000,3960000
2627,375000000,2.0,60,45,1300,0,2,3,6250000,1860000
2628,500000000,2.0,66,45,1300,1,1,3,7580000,2470000
2629,500000000,3.0,70,45,1300,1,1,3,7140000,2470000
2637,695000000,2.0,96,60,900,0,1,3,7240000,3440000
2639,168000000,2.0,60,30,1300,1,0,3,2800000,831170
2640,400000000,2.0,60,38,1300,1,0,3,6670000,1980000
2643,506000000,2.0,72,38,1300,1,1,3,7030000,2500000
2644,459000000,2.0,76,45,1300,1,1,3,6040000,2270000
2646,462000000,2.0,77,45,1300,1,1,3,6000000,2290000
2647,465000000,2.0,78,45,1300,1,1,3,5960000,2300000
2648,465000000,2.0,78,45,1300,1,1,3,5960000,2300000
2649,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2651,465000000,2.0,78,45,1300,1,1,3,5960000,2300000
2653,458000000,2.0,76,45,1300,1,1,3,6030000,2270000
2654,465000000,2.0,78,45,1300,1,1,3,5960000,2300000
2657,523000000,2.0,94,45,1300,1,1,3,5570000,2590000
2658,490000000,2.0,71,50,1300,0,1,3,6900000,2420000
2659,409000000,2.0,72,36,1300,1,0,3,5690000,2029999
2660,409000000,2.0,72,36,1300,1,0,3,5690000,2029999
2663,265000000,2.0,72,72,1300,0,1,3,3680000,1310000
2666,750000000,4.0,115,76,1300,1,1,3,5210000,3710000
2667,570000000,3.0,98,76,1300,0,1,3,5820000,2820000
2668,400000000,2.0,72,36,1300,1,1,3,5560000,1980000
2670,165000000,2.0,60,40,900,1,1,3,2750000,816330
2671,213000000,2.0,76,50,900,1,1,3,2800000,1050000
2672,213000000,2.0,76,50,900,0,1,3,2800000,1050000
2673,285000000,2.0,90,70,900,1,1,3,3170000,1410000
2674,207000000,2.0,73,50,900,1,1,3,2840000,1020000
2675,142000000,2.0,50,36,900,1,1,3,2840000,702540
2676,175000000,2.0,60,45,900,1,1,3,2920000,865810
2677,205000000,2.0,72,50,900,1,1,3,2850000,1010000
2678,435000000,2.0,72,45,1300,0,1,3,6040000,2150000
2680,430000000,2.0,65,36,1300,1,1,3,6620000,2130000
2681,633000000,2.0,108,38,1300,1,1,3,5860000,3130000
2689,160000000,2.0,60,30,1300,1,1,3,2670000,791590
2690,650000000,3.0,80,60,1300,1,1,3,8119999,3220000
2692,690000000,2.0,72,55,1300,1,1,3,9580000,3410000
2694,675000000,3.0,63,70,2200,1,1,3,10710000,3340000
2695,380000000,2.0,55,40,1300,1,1,3,6910000,1880000
2696,400000000,2.0,72,36,1300,1,1,3,5560000,1980000
2697,750000000,3.0,115,74,1300,0,1,3,5560000,3710000
2698,540000000,2.0,60,30,2200,1,0,3,9000000,2670000
2700,650000000,2.0,96,50,1300,1,1,3,6770000,3220000
2701,595000000,2.0,84,36,1300,1,1,3,7080000,2940000
2702,450000000,2.0,66,36,1300,1,1,3,6820000,2230000
2706,750000000,4.0,100,76,900,1,1,3,7500000,3710000
2707,255000000,3.0,115,76,1300,0,1,3,9500000,1260000
2709,287000000,2.0,75,48,1300,1,1,3,3830000,1420000
2710,300000000,2.0,72,36,1300,1,1,3,4170000,1480000
2711,530000000,2.0,91,50,1300,1,1,3,5820000,2620000
2712,785000000,3.0,104,76,1300,1,1,3,7550000,3880000
2713,600000000,2.0,79,45,1300,1,1,3,7590000,2970000
2744,426000000,3.0,72,36,1300,0,2,3,5920000,2110000
2749,497000000,2.0,66,50,1300,0,1,3,7540000,2460000
2750,655000000,3.0,88,65,1300,1,1,3,7440000,3240000
2751,497000000,2.0,66,50,1300,1,1,3,7540000,2460000
2752,655000000,3.0,88,65,1300,1,1,3,7440000,3240000
2753,655000000,3.0,88,65,1300,0,1,3,7440000,3240000
2754,310000000,2.0,72,36,1300,1,1,3,4310000,1530000
2756,291000000,2.0,115,45,1300,1,1,3,2420000,1440000
2758,750000000,3.0,84,76,1300,1,1,3,8930000,3710000
2760,440000000,2.0,72,36,1300,1,1,3,6110000,2180000
2761,790000000,3.0,115,70,1300,1,1,3,6220000,3910000
2762,160000000,2.0,72,36,1300,1,1,3,2220000,791590
2763,550000000,2.0,63,65,1300,1,1,3,8730000,2720000
2764,425000000,2.0,60,30,1300,0,1,3,7080000,2100000
2766,430000000,2.0,72,36,1300,1,1,3,5970000,2130000
2767,450000000,3.0,115,76,1300,1,1,3,3780000,2230000
2768,695000000,3.0,72,76,1300,1,1,3,9650000,3440000
2770,650000000,3.0,115,76,1300,1,1,3,5650000,3220000
2771,599000000,2.0,72,45,1300,1,1,3,8320000,2960000
2774,400000000,3.0,60,51,2200,1,1,3,6670000,1980000
2775,420000000,4.0,104,76,1300,1,1,3,4040000,2080000
2776,650000000,2.0,98,58,1300,1,0,3,6630000,3220000
2777,550000000,2.0,72,45,1300,1,1,3,7640000,2720000
2778,350000000,2.0,60,60,1300,1,1,3,5830000,1730000
2779,300000000,2.0,60,40,1300,1,1,3,5000000,1480000
2780,168000000,2.0,60,24,1300,1,1,3,2800000,831170
2781,373000000,2.0,69,32,1300,1,0,3,5410000,1850000
2782,593000000,2.0,105,45,1300,1,0,3,5650000,2930000
2783,320000000,1.0,107,72,900,0,4,3,2990000,1580000
2786,595000000,2.0,84,70,900,1,1,3,7080000,2940000
2787,500000000,2.0,72,40,1300,1,1,3,6940000,2470000
2788,480000000,2.0,60,45,1300,1,1,3,8000000,2370000
2789,290000000,2.0,115,76,1300,1,1,3,2340000,1430000
2790,265000000,2.0,59,36,1300,1,1,3,4490000,1310000
2802,450000000,3.0,76,63,1300,1,1,3,5920000,2230000
2803,599000000,2.0,100,55,1300,0,1,3,5990000,2960000
2804,640000000,2.0,56,42,1300,1,1,3,11430000,3170000
2812,500000000,2.0,66,48,1300,1,1,3,7580000,2470000
2813,750000000,2.0,90,48,1300,1,1,3,8330000,3710000
2814,367000000,2.0,72,38,1300,1,1,3,5100000,1820000
2815,450000000,2.0,100,45,900,1,1,3,4500000,2230000
2816,450000000,2.0,100,76,1300,1,1,3,4500000,2230000
2817,600000000,2.0,100,50,1300,1,1,3,6000000,2970000
2819,357000000,2.0,78,40,1300,1,1,3,4580000,1770000
2820,135000000,2.0,45,38,900,0,2,3,3000000,667910
2821,630000000,3.0,72,70,2200,1,1,3,8750000,3120000
2822,150000000,2.0,72,30,900,1,0,3,2089999,744590
2823,499000000,3.0,92,54,1300,1,1,3,5420000,2470000
2825,385000000,3.0,100,76,2200,1,1,3,3850000,1900000
2827,695000000,3.0,98,76,1300,0,1,3,7090000,3440000
2834,500000000,3.0,66,48,2200,1,1,3,7580000,2470000
2835,500000000,3.0,66,48,1300,1,1,3,7580000,2470000
2837,375000000,2.0,60,50,1300,1,1,3,6250000,1860000
2838,384000000,3.0,115,76,1300,1,1,3,3200000,1900000
2839,450000000,2.0,72,40,1300,1,1,3,6250000,2230000
2840,435000000,3.0,71,48,1300,1,1,3,6130000,2150000
2842,567000000,2.0,72,45,1300,1,1,3,7880000,2810000
2852,180000000,2.0,60,36,900,1,1,3,3000000,890540
2853,500000000,2.0,72,40,1300,1,1,3,6940000,2470000
2854,150000000,1.0,115,21,1300,1,3,3,1100000,742120
